,board,player,gameInfo,score
14,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['.', '.', '.', '.', '.', '.', '.', 'R'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-313.0
15,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['N', '.', '.', '.', '.', '.', '.', 'R'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",0.0
16,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['N', '.', '.', '.', '.', '.', '.', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-778.0
17,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['N', '.', '.', '.', '.', '.', '.', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",-671.0
18,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['N', '.', '.', '.', '.', '.', '.', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, False]",-737.0
19,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'V', 'V', 'V', 'V', 'R'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",-610.0
20,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'V', 'V', 'V', 'V', 'R'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'b', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, False]",-835.0
21,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', '.', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', '.', '.', 'b', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",0.0
22,"[['.', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', '.', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', 'b', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, False]",-872.0
23,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'R', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', 'b', '.'], ['v', '.', 'v', '.', 'v', '.', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",-863.0
24,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', 'V', 'R', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, False]",-864.0
25,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', '.'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",-1064.0
26,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['N', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, False]",-1115.0
27,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', 'N', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', 'r', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, False]",-1269.0
28,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', 'N', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', 'r', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, False]",-1290.0
29,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', 'N', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, False]",-1941.0
30,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['Q', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', 'p', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', '.', 'k', 'v', '.', 'v']]",black,"[True, True, True, False]",-1978.0
31,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', '.', '.'], ['Q', '.', 'P', '.', '.', '.', 'p', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', '.', 'k', 'v', '.', 'v']]",white,"[True, True, True, False]",0.0
32,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', 'N', '.', '.', 'p', '.'], ['Q', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', '.', 'k', 'v', '.', 'v']]",black,"[True, True, True, False]",-1957.0
33,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['Q', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'N', '.', '.', '.'], ['.', '.', 'p', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', '.', 'k', 'v', '.', 'v']]",white,"[True, True, True, False]",-2285.0
34,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['Q', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'N', '.', '.', '.'], ['.', '.', 'p', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', 'k', '.', 'v', '.', 'v']]",black,"[False, False, True, False]",-2322.0
35,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'N', '.', '.', '.'], ['.', '.', 'Q', 'b', '.', '.', '.', 'p'], ['v', '.', 'v', '.', 'v', 'b', 'v', 'v'], ['v', '.', '.', 'k', '.', 'v', '.', 'v']]",white,"[False, False, True, False]",0.0
36,"[['.', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', '.', 'R', 'V', 'V', 'V', 'R'], ['.', '.', '.', '.', '.', '.', 'p', '.'], ['.', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'N', '.', '.', '.'], ['.', '.', 'Q', 'b', '.', '.', 'p', 'p'], ['v', '.', 'v', '.', 'v', 'b', '.', 'v'], ['v', '.', '.', 'k', '.', 'v', '.', 'v']]",black,"[False, False, True, False]",-inf
37,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",658.0
38,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['v', 'v', 'v', 'v', '.', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",0.0
39,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', 'B', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['v', 'v', 'v', 'v', '.', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",651.0
40,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', 'B', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['v', 'v', 'v', 'v', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",0.0
41,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['v', 'v', 'v', 'v', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",516.0
42,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'v', 'v', 'v', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",0.0
43,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', 'P', '.', '.', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'v', 'v', 'v', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",872.0
44,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', 'P', '.', '.', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",0.0
45,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', 'V', 'V'], ['.', '.', 'P', '.', 'P', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",0.0
46,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', 'V', 'V'], ['.', '.', 'P', '.', 'P', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', 'r', '.', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-364.0
47,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', '.', 'V'], ['.', '.', 'P', '.', 'P', 'B', 'Q', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', 'r', '.', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-633.0
48,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', '.', 'V'], ['.', '.', 'P', '.', 'P', 'B', 'Q', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', 'r', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-673.0
49,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', '.', 'V'], ['.', '.', 'P', '.', 'P', 'B', '.', '.'], ['N', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'Q', '.'], ['p', '.', '.', 'n', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', 'r', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",0.0
50,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', 'V', '.', '.', '.', 'V'], ['.', '.', 'P', '.', 'P', 'B', '.', '.'], ['N', '.', '.', '.', 'n', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'Q', '.'], ['p', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', 'r', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-831.0
51,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', '.', '.', '.', 'V'], ['.', '.', 'P', '.', 'P', 'B', '.', '.'], ['N', '.', '.', 'R', 'n', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'Q', '.'], ['p', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', 'r', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",0.0
52,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', '.', '.', '.', 'V'], ['.', '.', 'n', '.', 'P', 'B', '.', '.'], ['N', '.', '.', 'R', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'Q', '.'], ['p', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'v', 'v', '.', 'r', 'v', '.', 'v'], ['v', 'v', 'v', '.', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-inf
53,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",614.0
