,board,player,gameInfo,score
15,"[['.', 'P', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', '.', '.', 'V', 'V', '.', '.', 'V'], ['.', 'P', 'P', '.', 'n', '.', '.', '.'], ['P', '.', '.', '.', 'n', 'P', 'P', '.'], ['.', '.', 'r', '.', '.', '.', '.', '.'], ['.', 'q', '.', '.', 'p', '.', '.', '.'], ['.', 'v', '.', '.', '.', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, False]",2644.0
16,"[['.', 'P', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', '.', '.', 'V', 'V', '.', '.', 'V'], ['.', 'P', 'P', '.', 'n', '.', '.', '.'], ['P', '.', '.', '.', 'n', 'P', 'P', '.'], ['.', '.', 'r', '.', '.', '.', '.', '.'], ['.', 'q', '.', '.', 'p', '.', '.', '.'], ['.', 'v', '.', '.', 'b', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, False]",0.0
17,"[['.', 'P', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', '.', '.', 'V', 'V', '.', '.', 'V'], ['.', 'P', '.', '.', 'n', '.', '.', '.'], ['P', '.', 'P', '.', 'n', 'P', 'P', '.'], ['.', '.', 'r', '.', '.', '.', '.', '.'], ['.', 'q', '.', '.', 'p', '.', '.', '.'], ['.', 'v', '.', '.', 'b', 'v', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, False]",inf
18,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",651.0
19,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['q', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",712.0
20,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",838.0
21,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', '.', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",1032.0
22,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'K', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', '.', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",1096.0
23,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'K', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'b', '.', '.'], ['.', 'v', '.', 'v', 'v', '.', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",1433.0
24,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', 'K', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'b', '.', '.'], ['.', 'v', '.', 'v', 'v', '.', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",1710.0
25,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', '.', 'V', 'V'], ['.', '.', '.', '.', 'K', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'b', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",1520.0
26,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', '.', 'V', 'V'], ['.', '.', '.', 'B', 'K', '.', '.', '.'], ['.', '.', '.', '.', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', 'b', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",1683.0
27,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', '.', 'V', 'V'], ['.', '.', '.', 'B', 'K', '.', '.', '.'], ['.', '.', '.', 'b', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",1716.0
28,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', '.', 'V', 'V'], ['.', '.', '.', 'B', '.', 'K', '.', '.'], ['.', '.', '.', 'b', '.', 'P', '.', '.'], ['q', '.', 'n', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",1703.0
29,"[['V', 'V', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', '.', 'V', 'V'], ['.', '.', '.', 'n', '.', 'K', '.', '.'], ['.', '.', '.', 'b', '.', 'P', '.', '.'], ['q', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",3342.0
30,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', 'V', '.', 'V', 'V'], ['.', '.', '.', 'n', '.', 'K', '.', '.'], ['.', '.', '.', 'b', '.', 'P', '.', '.'], ['q', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",4017.0
31,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', 'V', '.', 'V', 'V'], ['.', '.', '.', 'n', '.', 'K', '.', '.'], ['.', '.', '.', 'b', '.', 'P', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",0.0
32,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', 'n', '.', 'K', '.', '.'], ['.', '.', '.', 'b', 'P', 'P', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",2678.0
33,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', '.', '.', 'K', '.', '.'], ['.', '.', '.', 'b', 'P', 'n', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",0.0
34,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', 'K', '.'], ['.', '.', '.', 'b', 'P', 'n', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",5062.0
35,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', 'K', 'n'], ['.', '.', '.', 'b', 'P', '.', '.', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, False, False]",0.0
36,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', '.', 'K', '.'], ['.', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, False, False]",4186.0
37,"[['V', '.', 'V', 'V', '.', 'V', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', '.', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, False, False, False]",0.0
38,"[['V', '.', 'V', 'V', '.', '.', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', '.', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'n', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, False, False, False]",3752.0
39,"[['V', '.', 'V', 'V', '.', '.', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, False, False, False]",0.0
40,"[['V', '.', 'V', '.', '.', 'P', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, False, False, False]",6311.0
41,"[['V', '.', 'V', '.', '.', 'P', 'V', 'V'], ['V', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['.', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
42,"[['V', '.', 'V', '.', '.', 'P', 'V', 'V'], ['.', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', 'b', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",6357.0
43,"[['V', '.', 'V', '.', '.', 'P', 'V', 'V'], ['.', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', '.', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'b', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
44,"[['.', '.', 'V', '.', '.', 'P', 'V', 'V'], ['P', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', '.', 'P', 'n', 'K', '.'], ['r', '.', '.', '.', 'q', '.', '.', '.'], ['.', 'b', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",7751.0
45,"[['.', '.', 'V', '.', '.', 'P', 'V', 'V'], ['P', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', '.', 'P', 'n', 'K', '.'], ['.', 'r', '.', '.', 'q', '.', '.', '.'], ['.', 'b', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
46,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', 'R', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', '.', 'P', 'n', 'K', '.'], ['.', 'r', '.', '.', 'q', '.', '.', '.'], ['.', 'b', '.', '.', '.', '.', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",4931.0
47,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', 'R', '.', 'V', 'V'], ['P', '.', '.', 'N', '.', '.', '.', 'n'], ['.', '.', '.', '.', 'P', 'n', 'K', '.'], ['.', 'r', '.', '.', '.', '.', '.', '.'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
48,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', 'R', '.', 'V', 'V'], ['P', '.', '.', '.', '.', '.', '.', 'n'], ['.', 'N', '.', '.', 'P', 'n', 'K', '.'], ['.', 'r', '.', '.', '.', '.', '.', '.'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",6512.0
49,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', 'R', '.', 'V', 'V'], ['P', '.', '.', '.', '.', '.', '.', 'n'], ['.', 'N', '.', '.', 'P', 'n', 'K', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
50,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', '.', 'R', '.', '.', 'n'], ['.', 'N', '.', '.', 'P', 'n', 'K', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', '.', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', 'v', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",4624.0
51,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', 'V', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', '.', 'R', '.', '.', 'n'], ['.', 'N', '.', '.', 'P', 'n', 'K', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', 'b', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', '.', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",0.0
52,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', '.', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', '.', 'R', '.', '.', 'n'], ['.', 'N', 'N', '.', 'P', 'n', 'K', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'b', '.', '.', '.', 'q', '.', 'r'], ['.', 'v', 'b', 'v', 'v', '.', '.', 'v'], ['.', 'v', 'v', '.', 'k', '.', 'v', 'v']]",white,"[True, False, False, False]",5594.0
53,"[['.', '.', 'V', '.', '.', 'P', '.', 'V'], ['P', 'V', '.', 'P', '.', '.', 'V', 'V'], ['P', '.', '.', '.', 'R', '.', '.', 'n'], ['.', 'N', 'N', '.', 'P', 'n', 'K', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'b', '.', 'p', '.', 'q', '.', 'r'], ['.', 'v', 'b', '.', 'v', '.', '.', 'v'], ['.', 'v', 'v', '.', 'k', '.', 'v', 'v']]",black,"[True, False, False, False]",5594.0
