,board,player,gameInfo,score
12,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', 'V', '.'], ['.', '.', '.', 'Q', '.', '.', '.', '.'], ['N', 'n', '.', '.', '.', '.', '.', 'R'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', '.', 'v', '.', '.', 'k', 'v', 'v'], ['v', 'v', 'v', 'v', '.', '.', 'v', 'v']]",black,"[False, False, True, True]",-1589.0
13,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', 'V', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['N', 'n', '.', '.', '.', '.', '.', 'R'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', '.', 'v', '.', '.', 'k', 'v', 'v'], ['v', 'v', 'v', 'Q', '.', '.', 'v', 'v']]",white,"[False, False, True, True]",0.0
14,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', 'V', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['N', 'n', '.', '.', '.', '.', '.', 'R'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['v', '.', 'v', '.', '.', 'k', '.', 'v'], ['v', 'v', 'v', 'Q', '.', '.', 'v', 'v']]",black,"[False, False, True, True]",-1806.0
15,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'R', '.'], ['N', 'n', '.', '.', '.', '.', '.', 'R'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['v', '.', 'v', '.', '.', 'k', '.', 'v'], ['v', 'v', 'v', 'Q', '.', '.', 'v', 'v']]",white,"[False, False, True, True]",-2309.0
16,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'R', '.'], ['N', 'n', '.', '.', '.', '.', '.', 'R'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['v', '.', 'v', 'p', '.', 'k', '.', 'v'], ['v', 'v', '.', 'Q', '.', '.', 'v', 'v']]",black,"[False, False, True, True]",-2668.0
17,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'R', '.'], ['N', 'n', '.', '.', '.', 'R', '.', '.'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['v', '.', 'v', 'p', '.', 'k', '.', 'v'], ['v', 'v', '.', 'Q', '.', '.', 'v', 'v']]",white,"[False, False, True, True]",0.0
18,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'R', '.'], ['N', 'n', '.', '.', '.', 'R', '.', '.'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', 'p', 'b', '.'], ['v', '.', 'v', 'p', '.', 'k', '.', 'v'], ['v', 'v', '.', 'Q', '.', '.', '.', 'v']]",black,"[False, False, True, True]",-2445.0
19,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['N', 'n', '.', '.', '.', 'R', '.', '.'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', 'p', 'R', '.'], ['v', '.', 'v', 'p', '.', 'k', '.', 'v'], ['v', 'v', '.', 'Q', '.', '.', '.', 'v']]",white,"[False, False, True, True]",0.0
20,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['.', 'V', 'V', '.', 'V', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['N', 'n', '.', '.', '.', 'R', '.', '.'], ['n', '.', '.', '.', 'r', '.', '.', '.'], ['.', '.', '.', '.', '.', 'p', 'R', 'p'], ['v', '.', 'v', 'p', '.', 'k', '.', '.'], ['v', 'v', '.', 'Q', '.', '.', '.', 'v']]",black,"[False, False, True, True]",-inf
21,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-3.0
22,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-659.0
23,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'Q'], ['.', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-700.0
24,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-863.0
25,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', '.', '.', '.', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-786.0
26,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', '.', '.', '.', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-831.0
27,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', '.', '.', 'P', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', '.', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, True]",-1173.0
28,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', '.', '.', 'P', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'r'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-1138.0
29,"[['V', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', '.', '.', 'P', '.', '.', '.', 'Q'], ['p', 'p', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, True]",-1130.0
30,"[['V', 'V', '.', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-1176.0
31,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', '.', 'v', 'k', 'v', '.', 'v']]",white,"[True, True, True, True]",-1605.0
32,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', '.', '.'], ['.', '.', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-1765.0
33,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'v']]",white,"[True, True, True, True]",-1621.0
34,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', 'P'], ['.', 'p', 'v', 'v', 'v', '.', 'v', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-1679.0
35,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', 'v', 'v', 'v', '.', 'P', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'v']]",white,"[True, True, True, True]",-2480.0
36,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', 'n', '.', '.', '.', '.'], ['.', 'p', 'v', 'v', 'v', '.', 'P', 'v'], ['v', 'v', '.', '.', 'k', 'v', '.', 'v']]",black,"[True, True, True, True]",-2492.0
37,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', 'n', '.', '.', '.', '.'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', '.', '.', 'k', 'v', '.', 'Q']]",white,"[False, True, True, True]",0.0
38,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', 'Q'], ['p', '.', '.', '.', '.', 'b', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'Q']]",black,"[False, True, True, True]",-3370.0
39,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', '.'], ['p', '.', '.', '.', '.', 'b', '.', 'Q'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'Q']]",white,"[False, True, True, True]",-3370.0
40,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', '.'], ['p', '.', '.', '.', '.', '.', '.', 'Q'], ['.', '.', '.', '.', '.', '.', 'b', '.'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'Q']]",black,"[False, True, True, True]",-3370.0
41,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', '.'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', 'b', 'Q'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', 'n', '.', 'k', 'v', '.', 'Q']]",white,"[False, True, True, True]",0.0
42,"[['V', '.', '.', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', '.', '.'], ['.', 'N', '.', '.', '.', '.', 'B', '.'], ['.', 'p', '.', 'P', '.', '.', '.', '.'], ['p', '.', '.', '.', '.', '.', '.', '.'], ['.', 'n', '.', '.', '.', '.', 'b', 'Q'], ['.', 'p', 'v', 'v', 'v', '.', '.', 'v'], ['v', 'v', '.', '.', 'k', 'v', '.', 'Q']]",black,"[False, True, True, True]",-inf
43,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', 'v', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",0.0
44,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', '.', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-594.0
45,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', 'V', 'V'], ['.', '.', '.', 'R', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['v', 'v', '.', 'v', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-637.0
46,"[['V', 'V', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', '.', 'V', 'V', 'V', 'V'], ['.', '.', '.', 'R', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-649.0
47,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', 'V', 'V'], ['.', '.', '.', 'R', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', 'v', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-629.0
48,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', 'V', 'V'], ['.', '.', '.', 'R', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', 'r', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-614.0
49,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', 'V', 'V'], ['R', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', 'r', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-663.0
50,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', 'V', 'V', 'R', 'V', 'V', 'V', 'V'], ['R', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'r', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-563.0
51,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', 'V', 'V'], ['R', 'P', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'r', 'p', '.', '.', '.', '.'], ['v', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-559.0
52,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', 'V', 'V'], ['R', 'P', '.', '.', '.', '.', '.', '.'], ['.', '.', 'p', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['p', '.', 'r', 'p', '.', '.', '.', '.'], ['.', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",black,"[True, True, True, True]",-569.0
53,"[['V', '.', 'V', 'V', 'K', 'V', 'V', 'V'], ['V', '.', 'V', 'R', 'V', 'V', 'V', 'V'], ['R', '.', '.', '.', '.', '.', '.', '.'], ['.', '.', 'P', '.', '.', '.', '.', '.'], ['.', '.', '.', '.', '.', '.', '.', '.'], ['p', '.', 'r', 'p', '.', '.', '.', '.'], ['.', 'v', '.', '.', 'v', 'v', 'v', 'v'], ['v', '.', 'v', 'v', 'k', 'v', 'v', 'v']]",white,"[True, True, True, True]",-625.0
